"","col","row","sample_id","sizeFactor","cluster.init","spatial.cluster"
"1",17.2136846525372,6.23321632470086,"sample01",0.816895653587669,1,2
"2",9.89320173959083,4.45873531073906,"sample01",0.979496381119966,3,1
"3",16.6789024443498,2.29882363480279,"sample01",0.758453118770279,2,1
"4",17.6991666017528,7.6603866320345,"sample01",1.23046810591213,1,2
"5",17.6415533091126,9.28456039361585,"sample01",0.880148249544277,1,2
"6",0.482687827637225,9.46796078969396,"sample01",0.796734205478368,1,2
"7",12.4418181840622,0.411684884638862,"sample01",1.21156685087122,3,1
"8",7.30050136697989,8.3967116242124,"sample01",1.03072244432351,2,1
"9",11.2875112366934,0.233621829008507,"sample01",0.99222320097361,2,1
"10",8.30880604861122,6.71485075182573,"sample01",0.885397214213382,2,1
"11",9.99463156862257,1.10927741221234,"sample01",1.26772121620696,2,1
"12",5.57777950829082,0.807504777876008,"sample01",0.926447209707117,2,1
"13",16.284286697828,9.47281956466649,"sample01",1.06128804350559,1,2
"14",18.4200357657345,0.758949391841053,"sample01",1.07192554858757,2,1
"15",3.40859180975925,7.08107864220653,"sample01",0.947370073591997,3,3
"16",14.2774756730317,1.92249621745187,"sample01",0.510058997690099,1,2
"17",13.8210914608587,9.43419958704117,"sample01",1.49059640719635,3,3
"18",0.0362374531632081,1.49451133344754,"sample01",1.09935947659569,2,1
"19",13.3575796335142,1.54236764086441,"sample01",1.04699697190584,3,3
"20",3.0918923930975,2.38988214839316,"sample01",0.571535534013014,2,1
"21",12.1382407157373,9.17553909778106,"sample01",0.590491012793058,3,3
"22",2.01762343072938,2.57697708218171,"sample01",1.01191711854783,2,1
"23",9.74078725028313,0.561485048786007,"sample01",0.943268741618316,2,1
"24",7.64727110585523,7.23550170575285,"sample01",0.911387088147142,2,1
"25",6.50484405440303,8.99687146881427,"sample01",0.950928056667437,2,1
"26",17.2321990686326,1.17169006852949,"sample01",1.12124109415667,2,1
"27",15.80102128308,4.24990626340279,"sample01",0.760966303974201,1,2
"28",7.08650911707436,6.12250208915657,"sample01",1.0465596107212,3,3
"29",9.86894236275178,5.76680903039515,"sample01",1.10078215099809,2,1
"30",6.67154612613815,5.55563696989396,"sample01",1.043667551067,1,2
"31",10.9661779352043,1.59252103256112,"sample01",1.09350026591519,1,2
"32",3.50661271473391,7.05202679462558,"sample01",1.02300482775225,1,2
"33",2.64837597088394,0.414137895124834,"sample01",0.944003649935881,3,3
"34",4.07175471235316,0.431928323734637,"sample01",1.26085334404648,2,1
"35",0.48538282390818,3.27015748420588,"sample01",1.21339378999175,3,3
"36",9.33621929349024,7.15109907686982,"sample01",0.920460138442475,2,1
"37",3.51298530562227,9.32972618468074,"sample01",1.0939388545298,1,2
"38",1.47073630642796,7.48793896266991,"sample01",0.699887098394404,2,1
"39",3.77684826193235,9.55550633038709,"sample01",1.18979587818867,2,1
"40",19.4501952660743,5.9699763025594,"sample01",1.01236655332719,1,2
"41",7.95470020546335,0.962757386852493,"sample01",1.0654309289585,1,2
"42",10.7902409116344,7.34649690475972,"sample01",1.01966108881748,2,1
"43",2.94840881512866,7.86153118320806,"sample01",1.28953297458273,2,1
"44",7.75480040372311,9.70954106995702,"sample01",1.12207787433472,2,1
"45",2.79925630297036,6.67024965895515,"sample01",0.69937045579067,3,3
"46",11.8210126756639,2.31726079775728,"sample01",0.926200521585703,3,3
