,x,y,phenotype
0,-11.235412966847832,0.9847118199218929,type1
1,-14.451421339910324,1.4668613315557566,type1
2,-7.267336934737035,3.0477866428982336,type1
3,-10.181633039352604,2.278135232905869,type1
4,-7.100472810170007,8.135662800418071,type1
5,-19.973631161749434,7.7448043317424755,type1
6,-14.512649211840316,8.524062818601676,type1
7,-4.425584786576328,0.18305626392821295,type1
8,-13.146637384599266,4.370486417315712,type1
9,-9.624120145334782,6.527654617404295,type1
10,-5.151435281543112,9.076116248882457,type1
11,-0.8468223645391078,3.0220788855701617,type1
12,-0.4809286682117566,1.6425740528292976,type1
13,-2.8830301151348294,4.227447370762169,type1
14,-8.64216320931591,2.087227242556091,type1
15,-5.281684347438077,8.299228732964657,type1
16,-18.57287296259709,9.846387002276922,type1
17,-6.056852151884309,7.791448551337401,type1
18,-10.728812941825561,3.5729548115670795,type1
19,-13.387242544525186,9.980471928512527,type1
20,-12.405603536228467,2.1448726347603886,type1
21,-17.75129706161209,9.935936224232556,type1
22,-18.320797760134845,9.05661733095043,type1
23,-1.1321311169844321,0.5688824544371163,type1
24,-19.861661662968874,5.536939111621751,type1
25,-10.25130603319744,0.4706452160425523,type1
26,-10.219031813170202,7.7305241401053415,type1
27,-1.437133152951649,7.147861211031613,type1
28,-8.19826230373889,1.329042783972959,type1
29,-4.14554541893329,5.362274904657212,type1
30,-9.451261690518933,1.5653982549606904,type1
31,-14.3498224955175,5.033953924467575,type1
32,-13.166996363693952,1.1615711620626612,type1
33,-11.450817216563644,5.234219396701323,type1
34,-11.573151879613956,3.5875485729521603,type1
35,-13.209282727695257,3.5117782895245773,type1
36,-7.797795712386842,6.350717626629998,type1
37,-9.009203514383797,4.292814781288668,type1
38,-19.975131210139228,3.0544386971653426,type1
39,-0.9828127428487932,9.8777074124527,type1
40,-14.845725755794488,4.294889563284404,type1
41,-13.708132924326906,5.599084540271928,type1
42,-8.005769462336456,6.3094076041524225,type1
43,-12.240721811062308,8.144129471114281,type1
44,-7.448644666165485,7.521487539290223,type1
45,-9.614464413264646,8.67396011843282,type1
46,-14.030821448437191,0.6745057661229714,type1
47,-16.650332944020786,6.220747637324982,type1
48,-14.5877009115896,4.493728795799861,type1
49,-13.00589626681506,2.9421243774429295,type1
50,-18.318995039570737,3.9921479366004684,type1
51,-2.5965914702447748,6.51112243674164,type1
52,-2.5688637280554474,5.625683847166659,type1
53,-18.41634850080688,6.4002048021449784,type1
54,-17.228525700607634,3.9257282607107036,type1
55,-13.089943043264558,5.311061426044892,type1
56,-3.347801586189302,9.211110746188965,type1
57,-2.1822398496063506,2.836953496064484,type1
58,-4.4455893055245,7.218434560037937,type1
59,-13.468742395181936,6.534345928763436,type1
60,-17.91764598074175,5.9570931791736745,type1
61,-1.5815062074784265,8.130066556453222,type1
62,-2.8286969612177266,5.720787233765606,type1
63,-9.820637533707583,2.275452566167915,type1
64,-4.571132792855854,1.4626030152562297,type1
65,-17.278262252490833,0.02652304835045194,type1
66,-17.927097005892154,9.494642032513836,type1
67,-3.332870843302146,6.338629630860128,type1
68,-15.436939686580804,0.8099750788296034,type1
69,-9.770400524579932,8.36008656265413,type1
70,-12.207886845141598,9.934149892407033,type1
71,-19.101168234040202,5.595355253370729,type1
72,-3.4495507108357977,5.561062548029114,type1
73,-4.683975439378646,8.216886068715786,type1
74,-17.320074034402136,2.988257648987301,type1
75,-12.196535760056268,4.215084128934745,type1
76,-10.776595265044529,8.816241538559689,type1
77,-2.391196372528036,1.7544036356682513,type1
78,-11.175658779796926,6.053808683295408,type1
79,-15.67685327026757,9.010706600021871,type1
80,-3.450044630435791,4.438272519679457,type1
81,-0.9052600339873997,7.553459995893387,type1
82,-1.651125460112933,9.951572381171953,type1
83,-10.494124080512854,4.052259969052281,type1
84,-16.34901498870689,4.355251809530783,type1
85,-13.336399398959703,6.47886671498876,type1
86,-5.514832907867845,5.683569383726095,type1
87,-17.58908551247004,0.5699855395175923,type1
88,-3.998901532657083,2.1558445192971663,type1
89,-18.9789281032555,5.503323945220745,type1
90,-15.58754883132023,0.8445686154099685,type1
91,-3.3836184624160452,0.2274880281265068,type1
92,-14.487109739979093,2.7341875388814154,type1
93,-10.376986503024622,5.727070268903888,type1
94,-2.338477014760418,2.70573609321203,type1
95,-15.428106976174082,4.335396694095895,type1
96,-16.53340208438663,4.1364689191180615,type1
97,-11.704317590149806,6.991287034601909,type1
98,-6.591102007095165,5.071741575401046,type1
99,-8.599439466776094,2.011681221217648,type1
100,-13.21305110365303,2.6760595461338434,type1
101,-3.876205889318463,6.039778528658787,type1
102,-14.112837915865935,5.195923125654987,type1
103,-12.863879907319841,7.926252107495934,type1
104,-12.447066447621069,7.638828988594395,type1
105,-12.314517028424577,0.6656755352535404,type1
106,-17.45667362144104,2.480118965985827,type1
107,-5.114973336878636,7.731498355730009,type1
108,-15.306700149706824,6.137706561258806,type1
109,-2.524763627976185,1.5462919905970407,type1
110,-5.570909192395742,1.7984507893619883,type1
111,-12.81989574192367,7.178695820836968,type1
112,-7.856371007465658,1.6857649193672186,type1
113,-6.517849247739235,1.1663310753022016,type1
114,-18.561353181420927,4.395014224692467,type1
115,-7.675220314472693,1.8422852179926286,type1
116,-11.724147440221007,8.658351380940209,type1
117,-13.502289588487518,0.6686745928117532,type1
118,-5.927417770265059,5.249160178870062,type1
119,-8.993032081133842,7.726578816466041,type1
120,-5.1164298841276,8.354426851833876,type1
121,-6.8679426725868815,5.467950798652658,type1
122,-13.125140539717384,2.8694337120554634,type1
123,-9.765394433620575,2.525048015504444,type1
124,-13.688967035233688,4.885657605158603,type1
125,-18.56941868441153,5.090583170140647,type1
126,-10.578422483096075,0.15528460086312035,type1
127,-10.56536603391769,7.075944956915552,type1
128,-13.507996421730759,8.86568799084836,type1
129,-18.475164577820344,2.8731866792635676,type1
130,-14.023204542003512,2.2040492610945384,type1
131,-7.286036632688637,9.329969738724733,type1
132,-17.171975900694193,2.7178316487650713,type1
133,-5.0184132288676135,0.6121538347193878,type1
134,-18.9475873020747,3.2990673267467385,type1
135,-8.501970217716789,0.2647102593985873,type1
136,-0.4457264485732715,1.7492556718061736,type1
137,-5.0058861591969475,7.728533678594682,type1
138,-3.1811504207022523,2.123660518513123,type1
139,-15.701763275975651,9.011399411332608,type1
140,-2.0098050604863538,3.451795113755919,type1
141,-6.99360116415429,6.737921518831419,type1
142,-0.8653868627683927,6.786680666808175,type1
143,-14.75135458181412,7.476373789105745,type1
144,-9.170293147326658,1.5136991130643485,type1
145,-9.188841866810815,3.873585402499934,type1
146,-4.48188151791053,1.0180161876642924,type1
147,-0.7936500036988434,5.465026069882265,type1
148,-3.256573690420076,8.2498936257671,type1
149,-0.24170860170623953,3.830001659453055,type1
150,-3.918942680270696,9.585827802246381,type1
151,-7.0191290275800355,3.101075627918174,type1
152,-3.6442892790131722,9.765565255696494,type1
153,-5.972684115006139,9.247220957712333,type1
154,-12.695922193781733,5.639043987481046,type1
155,-16.832793312634312,9.704384476811544,type1
156,-13.6462895730451,7.094475438497229,type1
157,-9.517753158674346,7.873355878170601,type1
158,-15.363379458069438,8.505997846873457,type1
159,-11.0607595066023,6.971302321392928,type1
160,-11.367237045672203,7.2680701389943225,type1
161,-13.111781480286869,3.0658049016958944,type1
162,-2.3052221822271974,0.21357206887504532,type1
