0,1
26,30
206,235
164,229
107,122
167,173
29,32
62,218
147,167
135,202
77,99
69,95
40,59
15,124
199,232
5,101
148,168
92,115
42,96
130,218
184,207
3,6
42,123
144,152
154,184
83,142
14,33
87,112
175,234
72,123
141,232
166,176
20,122
47,48
1,90
46,98
28,71
188,209
81,235
0,9
40,45
9,76
188,218
17,80
38,112
48,58
191,205
224,229
67,184
19,116
134,192
181,187
39,103
88,243
54,101
154,197
114,124
16,65
77,233
152,236
16,83
144,241
187,221
107,112
127,179
14,122
103,218
46,111
5,73
38,107
199,213
68,120
69,85
15,114
50,90
2,13
39,62
213,233
30,102
243,246
83,105
62,82
39,89
111,194
30,120
8,120
162,178
134,205
84,97
12,90
141,213
95,106
217,230
133,218
26,244
214,215
96,98
5,50
37,119
49,84
139,148
49,93
21,31
74,195
126,196
138,198
168,211
49,120
51,202
189,243
150,172
161,172
101,121
220,249
64,230
91,104
27,110
88,215
194,196
202,209
134,200
202,227
183,223
23,94
1,57
141,217
53,95
132,248
25,113
1,66
25,122
179,189
56,109
127,160
164,209
11,214
178,220
80,84
19,65
136,232
167,247
131,144
11,88
142,190
4,58
41,116
24,45
124,132
64,99
45,95
56,104
53,117
68,78
14,107
125,231
177,232
46,96
156,218
180,185
50,66
30,60
142,149
18,104
18,113
7,113
76,185
234,241
30,78
8,78
11,83
40,119
111,170
140,206
12,57
75,95
69,173
52,102
202,208
24,40
204,236
53,85
25,112
176,183
132,247
3,84
165,244
156,186
3,93
57,73
146,249
39,186
155,227
70,110
67,123
27,50
166,245
136,213
171,180
23,25
163,185
29,105
64,233
152,175
4,48
131,152
69,168
132,206
16,22
35,44
175,204
33,111
25,107
124,140
22,83
3,97
9,28
138,151
97,113
43,142
168,173
89,118
143,238
19,41
27,54
130,174
159,210
127,239
117,204
42,61
30,68
8,68
128,222
31,42
222,238
60,78
52,74
31,51
128,240
52,92
21,123
10,86
73,124
144,175
72,79
25,93
2,91
193,198
37,58
53,75
93,120
56,71
130,133
157,159
177,226
126,162
70,109
30,36
63,79
124,247
127,243
6,93
67,207
104,116
128,235
123,129
1,5
204,230
39,135
133,188
196,226
215,239
45,75
2,104
32,105
193,211
103,156
51,118
162,242
208,209
143,201
86,94
206,248
24,119
14,96
118,135
59,95
230,233
158,226
186,208
16,142
5,114
151,168
211,219
182,183
85,241
46,170
6,97
169,222
44,60
4,24
15,173
73,114
44,78
133,174
14,46
10,94
181,232
7,25
146,220
158,194
189,190
47,97
65,142
17,102
8,44
200,205
147,211
17,120
160,239
33,46
52,77
162,196
28,214
10,89
2,94
9,228
13,91
32,104
96,107
155,202
36,74
28,70
207,212
18,47
188,208
158,216
117,175
47,101
180,222
210,235
139,193
191,231
21,67
184,192
192,205
67,192
62,86
98,170
36,195
25,55
111,216
54,109
134,227
37,47
23,112
13,86
115,204
187,220
195,233
70,71
179,243
0,12
145,241
132,140
80,102
61,98
80,120
73,81
42,112
15,167
79,170
20,93
181,199
54,104
125,155
154,191
106,114
143,163
20,120
158,161
3,49
166,183
21,192
135,186
29,34
239,243
147,169
51,192
157,210
92,99
26,126
69,106
149,224
184,191
88,214
0,110
150,216
144,145
62,103
43,62
74,77
24,58
54,108
32,71
217,233
165,195
14,44
15,247
176,201
13,94
81,210
176,228
139,151
99,115
38,96
128,169
61,79
137,236
33,35
30,100
221,244
142,189
91,116
33,44
11,105
154,172
75,117
165,181
4,84
194,226
155,164
143,171
87,118
24,80
72,129
144,234
143,180
47,54
136,141
156,208
5,66
209,229
126,194
150,161
150,170
213,217
50,101
160,223
99,204
172,197
150,197
205,231
39,82
182,238
9,176
31,87
176,182
4,97
235,240
1,73
22,105
195,213
34,116
57,81
47,58
57,90
37,121
209,224
137,217
220,242
21,42
201,238
61,96
10,23
147,248
32,56
194,216
43,65
195,199
85,138
133,224
45,102
164,202
57,76
145,198
125,229
166,239
138,168
191,192
220,237
71,105
182,201
178,249
42,87
83,88
153,174
131,137
36,165
128,248
76,210
23,55
41,91
54,70
52,100
223,238
76,228
146,162
16,34
215,243
10,112
145,193
6,7
197,203
6,25
157,185
149,190
18,97
64,204
159,222
19,62
71,109
178,244
88,189
159,240
0,76
117,234
163,201
2,18
147,247
63,123
12,50
40,121
41,86
182,223
57,210
81,140
163,228
34,65
75,115
140,235
87,89
193,219
45,92
51,135
17,30
179,190
156,188
26,60
174,224
177,220
146,242
15,69
158,225
49,80
43,149
157,180
50,54
59,121
72,203
82,86
61,63
178,221
27,70
127,246
139,211
101,108
200,227
12,27
159,235
29,116
129,203
75,92
169,248
52,99
152,204
137,152
28,245
133,209
185,210
216,225
166,215
37,101
103,186
149,153
230,236
19,34
43,153
119,121
19,43
67,129
28,110
111,126
128,206
48,97
147,219
0,57
200,231
69,138
222,240
151,198
148,211
129,207
125,164
74,100
64,77
36,244
93,122
181,244
196,242
125,200
9,245
162,249
51,134
43,130
35,126
18,55
8,20
36,100
130,153
177,237
160,166
55,113
28,105
63,72
167,211
79,98
76,163
170,216
5,121
41,62
26,162
104,109
151,193
161,225
6,113
150,225
181,221
85,95
45,59
177,187
196,237
154,231
26,36
162,244
214,245
32,116
83,189
166,214
72,170
135,208
166,223
59,106
72,197
82,89
58,119
85,234
171,185
22,34
125,154
10,87
165,199
85,117
237,242
38,42
155,200
86,91
187,232
198,241
55,94
18,54
179,246
100,102
148,151
47,108
170,197
69,114
180,238
51,227
163,176
203,212
138,241
169,219
8,122
22,29
115,117
81,124
10,82
39,118
154,203
12,110
66,90
154,212
137,141
24,84
226,237
26,35
24,102
26,44
35,111
176,245
8,14
178,187
21,51
0,28
157,222
11,28
136,199
92,102
132,147
5,106
43,218
203,207
74,233
163,171
61,123
184,212
2,55
153,224
217,236
173,211
31,118
106,121
