0,1
177,181
47,53
26,30
159,160
29,32
180,192
147,167
0,5
48,54
11,14
100,101
129,137
41,42
73,74
181,183
14,15
103,111
122,124
106,107
174,180
158,163
55,61
96,99
107,108
1,99
188,191
159,164
48,49
129,132
147,180
100,105
140,141
132,137
192,197
62,69
25,29
162,165
173,174
181,187
125,134
100,199
3,19
43,55
103,106
84,93
195,198
47,52
136,139
147,148
29,31
77,80
21,27
92,96
140,145
151,154
110,113
33,37
154,156
146,152
51,54
22,27
143,146
87,93
66,70
135,142
155,157
187,189
158,162
117,121
96,98
128,130
58,62
21,22
69,71
180,195
61,67
40,44
129,131
113,114
161,163
10,12
132,136
102,104
62,68
54,64
0,93
73,77
162,164
32,36
194,196
124,128
14,18
87,88
106,110
195,197
76,78
36,42
28,38
109,112
47,51
88,89
120,121
168,170
139,143
180,181
77,79
21,26
121,122
169,171
10,16
172,176
131,135
62,63
91,99
94,95
0,97
51,53
84,87
95,96
143,145
127,128
176,179
187,188
57,60
17,24
36,37
68,69
117,120
128,129
101,102
61,75
161,162
61,84
31,43
102,103
154,159
16,18
124,127
116,123
164,172
5,8
127,132
102,197
65,68
49,51
3,84
57,64
3,93
109,111
103,198
142,144
190,193
134,140
113,117
161,166
111,147
83,85
75,81
123,130
175,177
13,26
146,150
2,96
108,114
176,178
9,10
57,59
179,183
17,23
138,142
117,119
149,151
109,115
120,124
79,83
42,43
71,79
90,92
82,88
42,52
150,152
111,133
182,184
23,29
112,116
31,42
91,93
94,98
53,57
64,66
16,26
145,149
124,126
156,158
86,90
78,86
49,50
97,99
130,133
178,182
109,110
68,72
189,191
103,197
160,164
50,51
42,47
82,83
163,166
142,143
60,64
23,24
104,107
152,156
131,133
115,116
1,5
196,199
13,16
175,176
93,97
37,44
101,199
56,57
16,21
105,108
64,70
72,74
24,25
103,147
46,49
5,11
78,90
89,90
186,190
170,173
149,150
197,199
19,31
79,82
148,163
90,91
111,123
171,174
182,183
52,55
4,6
31,32
112,115
133,147
144,147
123,124
115,120
123,133
37,39
85,88
64,65
193,197
156,157
5,6
38,40
86,89
70,72
27,30
178,190
189,190
30,35
71,73
119,122
9,98
12,14
44,46
104,106
133,142
152,155
45,47
137,139
18,20
67,71
78,80
70,76
118,125
8,12
170,172
178,185
100,104
148,153
171,173
163,169
41,45
4,5
144,146
74,78
37,38
85,87
166,170
15,19
177,179
26,28
59,62
67,75
130,131
105,196
0,3
167,180
40,48
11,12
129,135
92,95
148,157
5,99
184,187
33,36
81,85
44,45
52,58
141,145
173,177
152,154
103,109
196,197
114,118
155,156
158,161
137,138
7,10
15,23
88,93
8,11
170,171
129,130
111,112
192,195
62,67
41,44
25,27
44,49
125,132
51,57
165,168
14,17
74,77
122,126
106,109
4,98
166,169
36,41
136,137
55,63
107,110
118,119
77,78
169,170
92,94
140,143
172,175
151,152
184,186
33,35
62,71
81,84
22,25
66,68
114,117
158,160
7,9
55,58
1,96
191,193
169,174
129,138
132,134
110,115
32,34
51,56
100,196
43,52
14,16
43,61
17,18
187,191
47,49
6,8
188,192
180,188
69,73
191,197
80,82
7,98
102,106
162,166
3,11
84,85
17,22
179,182
117,118
157,163
88,91
136,140
168,172
58,59
191,192
150,151
190,196
121,124
2,5
91,92
172,178
83,88
62,65
75,84
110,114
183,184
0,99
24,29
146,153
32,42
165,166
35,38
95,98
65,66
9,13
28,35
157,158
149,154
6,7
139,140
58,63
69,72
113,115
39,40
10,13
91,96
54,56
123,128
146,148
72,73
194,197
16,20
105,107
164,165
135,138
46,48
179,181
28,30
186,189
197,198
27,34
79,81
50,54
82,86
61,63
20,22
142,146
153,155
39,44
2,4
175,179
35,37
116,120
2,98
127,129
38,39
86,88
68,70
27,29
103,195
160,162
30,34
119,121
19,43
42,45
90,94
71,81
19,61
60,62
104,105
23,31
183,187
53,59
101,197
56,64
156,160
116,124
138,139
189,193
79,80
119,125
20,21
134,141
190,194
52,53
141,149
93,99
145,146
26,27
164,168
126,132
178,179
138,143
170,175
0,11
30,33
63,67
111,116
134,136
182,185
152,153
1,2
34,36
53,58
37,41
174,177
185,186
145,150
108,110
156,159
126,127
70,74
167,174
186,187
8,10
27,32
11,15
100,102
71,75
147,195
163,167
12,16
60,65
133,135
133,144
115,117
74,76
122,125
45,49
166,168
174,181
193,194
15,17
185,190
3,61
59,60
18,22
78,82
167,169
147,163
89,91
48,50
40,46
19,23
11,19
148,155
184,185
33,34
81,83
4,7
73,79
125,126
173,175
181,188
22,24
144,148
7,8
