,x,y,phenotype
0,-2.629317303387829,1.5866158180461576,type1
1,-7.229097004025737,9.668476598446873,type1
2,-14.176848291404646,7.532767383077463,type1
3,-17.64778610818066,1.2092732119537752,type1
4,-16.083285408629486,3.9750277002582433,type1
5,-9.805416072486487,0.1977449486573324,type1
6,-3.3223147505146073,1.537523904023631,type1
7,-17.301578740364942,9.684568988357222,type1
8,-6.854121467619052,5.998019412577737,type1
9,-3.4298178893005726,1.465900966302548,type1
10,-4.728405141594429,9.56670670924656,type1
11,-15.260279169906038,9.410781854115196,type1
12,-3.8628332469909346,5.947281320146708,type1
13,-15.016772592679784,8.301175658883203,type1
14,-12.50888277743286,6.236680006552949,type1
15,-16.720089086048105,9.24710636871456,type1
16,-0.14539734795867432,6.2396770967715645,type1
17,-4.379202931536142,0.7928712818904227,type1
18,-19.722863398432157,3.749356009577791,type1
19,-10.811281834545651,6.129156929973597,type1
20,-1.3498440543984245,5.077216493640164,type1
21,-10.013245695882196,1.4068528426817883,type1
22,-6.167105590449841,4.246225576872323,type1
23,-7.9591825090722566,2.0468393708007984,type1
24,-16.552978158603512,6.542633664422224,type1
25,-13.819899516413228,7.432156091266512,type1
26,-7.901030541048355,9.948976858653705,type1
27,-5.946464361364027,1.2862065226717112,type1
28,-12.704589839138844,7.8842052862583145,type1
29,-9.981810630428502,4.696556770096613,type1
30,-16.453433511114255,1.7675777247960633,type1
31,-18.242688426118725,2.064888071111619,type1
32,-19.715569686434755,2.8856574089564746,type1
33,-11.208513929026358,7.148877818737912,type1
34,-8.173218615489867,3.8221514161623227,type1
35,-16.4426351528402,4.629550211172142,type1
36,-10.241717504436,7.7579131429526,type1
37,-3.49860227270041,4.036716780538237,type1
38,-4.3689364885827064,1.0026086342690699,type1
39,-7.621111166544521,1.2013753776475988,type1
40,-5.7462718402749235,2.0056098240978013,type1
41,-8.897218671067726,4.284987948917182,type1
42,-5.823852526652722,5.651164601599829,type1
43,-6.069644854095518,0.558473714867006,type1
44,-9.775287475319193,1.164118737799028,type1
45,-19.887518653799916,3.567039932183639,type1
46,-17.462539619874484,9.310141401109647,type1
47,-13.866848918464898,6.567375587778207,type1
48,-8.583091621859092,7.473646898493956,type1
49,-0.15358763537177111,4.49783671586169,type1
50,-2.8657243830249364,6.875797754867134,type1
51,-17.17522192061464,5.8229933273493115,type1
52,-7.511089261418629,6.141200216365267,type1
53,-7.639400812019986,7.54983685907777,type1
54,-13.033635283259377,7.175102843734944,type1
55,-9.942046789438418,1.88125427300615,type1
56,-7.633212254120799,9.528462228580478,type1
57,-19.790380207238673,3.5699131489302283,type1
58,-5.138103848313158,5.496668010281731,type1
59,-18.819341717765433,6.354196334729907,type1
60,-1.112782608683311,4.308831376953184,type1
61,-9.439245562313507,0.7720341082498905,type1
62,-11.03493178466659,1.3707313496876594,type1
63,-7.469220982377296,2.5525924123426913,type1
64,-5.487432830359495,2.554107096509605,type1
65,-15.267743228103273,0.6607373800896477,type1
66,-9.945951672017717,8.366611055277032,type1
67,-0.2241308416104495,5.657852858022112,type1
68,-11.477321766642003,8.816687316387045,type1
69,-9.256015476606418,0.4840102805474489,type1
70,-4.192188436058995,6.073647085729032,type1
71,-13.97449284402796,3.407378595516267,type1
72,-9.468318484499205,1.3765397181511285,type1
73,-13.272984283075104,3.7931887487750093,type1
74,-15.581304908637009,3.1277121851795697,type1
75,-0.148810976900414,7.135908474051348,type1
76,-15.123065858303848,0.8968885446215913,type1
77,-19.993340797985514,9.240039354222485,type1
78,-15.862375306129826,4.033871723984641,type1
79,-12.906363959447308,5.350828482148071,type1
80,-18.25348196823284,6.062011801231301,type1
81,-12.322336898426887,7.376347814479136,type1
82,-3.242350609491133,2.14327369572072,type1
83,-11.103095374701972,6.4731824825449,type1
84,-5.3105771105559025,9.717750757936129,type1
85,-4.439925703596861,8.881551719695764,type1
86,-17.143749642475157,8.126096065199055,type1
87,-13.621967944581483,8.231294880429127,type1
88,-5.423410799090856,7.644870377093529,type1
89,-9.704685248964813,5.830557158974472,type1
90,-11.840527333974343,3.4437850424202123,type1
91,-3.4580457312791033,7.11386178056904,type1
92,-4.875431181479399,7.6531139809888025,type1
93,-3.796102728761756,2.7941608178667754,type1
94,-8.250590715728709,9.96016068443797,type1
95,-10.679296699600815,0.8811048257094922,type1
96,-10.170532088139455,1.7924498102185171,type1
97,-18.646185463119217,1.1411306455371928,type1
98,-7.608486311516989,8.284753226845723,type1
99,-6.83760076184609,0.6424549723875572,type1
100,-15.092371124479431,1.7291054479400736,type1
101,-17.782450751268073,2.005289170040662,type1
102,-19.139566081219748,7.725031855394175,type1
103,-19.632786238111677,6.081945164488482,type1
104,-13.189518252797383,6.486502322714239,type1
105,-15.91289233650268,9.161357436913802,type1
106,-11.164346628494062,9.478050381247542,type1
107,-16.512177266130227,3.0446426990424804,type1
108,-17.79430322330908,1.4259029038183646,type1
109,-7.656371053092075,1.2206371855247333,type1
110,-5.502514073418611,9.760164502425528,type1
111,-4.997424915076502,3.373968459911149,type1
112,-3.9924102253534244,3.898004789973463,type1
113,-14.442807846460719,4.902001106781735,type1
114,-7.42709245503146,6.3333844322234,type1
115,-7.862785261974103,0.6430372862752243,type1
116,-9.976767035098122,8.80919706499072,type1
117,-7.453014332187742,9.773873386662903,type1
118,-17.71122442307132,6.380048022267134,type1
119,-5.46076554147178,6.410384373174064,type1
120,-18.262135839997477,9.558094137584206,type1
121,-11.480205248802216,1.530294929306747,type1
122,-7.724028580000603,7.422566078473519,type1
123,-18.486645921003507,0.5392300776191628,type1
124,-7.927603782817535,2.145984491844366,type1
125,-3.3896786881933565,2.794089817317275,type1
126,-19.447860010837314,5.993068300866007,type1
127,-9.355372383579263,8.096495550064922,type1
128,-15.953932019699,0.407321900868457,type1
129,-1.0364755615474088,2.0614417568423793,type1
130,-1.2832341211878848,4.661832248629748,type1
131,-4.865923862224552,1.7726754497112074,type1
132,-9.015104806742285,2.311056014536619,type1
133,-0.7431302542527938,0.9931364911290341,type1
134,-4.380220925570553,4.3464803190148205,type1
135,-17.79312204584006,9.095672109524202,type1
