0,1
185,194
17,67
109,159
142,192
4,87
24,74
116,166
117,167
149,199
31,81
154,179
123,173
32,82
124,174
5,55
6,56
39,89
54,87
131,181
83,100
38,88
130,180
71,130
12,62
104,154
13,63
45,95
105,155
137,187
46,96
138,188
19,69
111,161
20,70
144,185
112,162
144,194
145,195
26,76
118,168
27,77
119,169
1,51
126,176
25,75
0,50
33,83
125,175
7,57
40,90
100,150
132,182
104,129
133,183
14,64
106,156
47,97
107,157
139,189
48,98
140,190
83,150
22,72
16,96
114,164
147,197
71,180
21,71
113,163
146,196
66,96
28,78
120,170
2,52
35,85
127,177
38,132
101,151
135,185
135,144
9,59
42,92
134,184
34,84
104,179
16,66
108,158
49,99
8,58
41,91
23,73
115,165
15,65
30,80
4,37
141,191
33,100
46,66
148,198
21,130
122,172
111,162
4,54
37,87
29,79
121,171
11,61
44,94
3,53
36,86
18,68
128,178
129,179
10,60
102,152
43,93
103,153
136,186
110,160
143,193
