0,1
206,217
51,105
72,137
124,184
198,222
116,180
124,193
95,157
24,115
70,82
207,209
108,185
207,218
77,90
43,195
100,110
57,139
92,106
57,148
150,187
232,238
15,160
79,163
173,179
2,50
131,182
29,162
94,142
84,107
102,155
60,149
72,114
14,42
214,216
206,212
187,208
95,143
10,157
1,99
108,171
5,78
120,154
17,80
49,112
28,89
7,115
221,224
24,195
97,179
10,22
203,206
81,91
19,107
73,87
11,103
83,119
2,54
233,234
40,157
94,137
84,102
11,130
48,179
43,91
52,158
36,52
30,219
3,131
210,213
74,191
57,129
86,165
42,86
19,84
39,62
64,235
59,175
19,102
90,153
28,169
0,125
115,173
26,235
112,186
187,189
36,38
73,176
17,34
179,194
53,118
39,183
206,211
115,191
198,225
20,197
139,148
97,142
37,137
61,67
98,125
161,172
71,117
32,198
10,30
150,190
46,200
112,154
131,167
35,41
165,178
52,121
25,113
127,133
143,159
35,68
26,239
2,129
44,144
116,160
36,51
85,154
37,114
128,134
220,226
7,91
50,71
1,169
213,214
19,83
89,169
34,221
221,227
161,185
172,185
79,134
205,210
27,96
202,204
3,4
0,106
94,122
33,103
133,199
24,63
39,164
145,182
37,100
51,165
5,58
201,208
42,44
49,101
96,173
48,105
36,158
49,186
48,132
0,92
111,179
202,208
112,171
105,132
8,190
30,190
37,86
38,51
208,215
86,100
116,150
68,91
6,18
79,88
201,212
30,46
234,236
205,209
115,126
21,119
223,226
6,139
181,229
39,145
10,109
42,178
37,72
16,49
166,213
14,97
78,100
9,28
20,177
3,106
23,191
35,156
99,159
16,152
170,210
76,166
136,217
107,181
222,229
63,111
34,224
40,118
204,208
1,28
52,110
54,129
4,146
3,92
95,166
167,182
138,155
55,120
30,45
170,205
88,163
46,157
211,215
45,201
222,224
9,126
77,153
52,78
121,196
61,163
59,230
81,141
125,175
59,239
75,174
85,120
54,151
75,183
96,126
137,176
41,199
197,199
43,141
136,189
189,204
100,114
180,232
111,132
200,219
222,228
163,188
18,160
125,161
122,137
59,234
3,55
63,195
137,144
122,155
16,101
7,43
33,181
53,168
29,67
140,172
222,223
98,175
233,238
110,158
7,191
82,194
85,101
23,126
35,91
87,138
21,220
45,150
136,170
93,199
118,134
72,176
21,229
230,232
40,53
8,30
120,171
68,133
97,178
180,231
57,151
203,205
200,218
98,161
69,125
222,227
150,208
18,150
73,104
48,178
236,238
119,229
43,81
13,77
6,190
206,215
185,192
237,239
7,24
177,197
105,178
13,113
116,187
106,164
207,216
99,143
169,189
232,236
101,152
203,218
20,93
233,237
14,31
79,188
112,185
22,53
74,91
13,90
67,70
96,115
159,162
47,82
9,65
136,169
120,152
117,174
129,148
92,108
55,171
29,70
224,227
2,25
142,194
102,130
202,217
25,54
90,174
31,97
94,144
131,193
104,176
14,44
158,165
12,120
76,95
125,235
10,168
107,119
228,229
51,178
139,160
169,170
68,127
67,159
205,218
70,173
15,148
1,213
76,216
8,109
30,109
75,117
29,159
71,174
66,68
41,133
135,149
62,183
124,167
106,131
35,89
65,99
22,128
220,229
58,78
37,144
15,116
224,226
42,97
16,197
20,60
18,139
82,142
83,107
46,207
46,216
51,56
23,74
102,138
5,196
95,99
143,157
87,104
26,237
35,66
127,149
175,235
44,142
9,23
85,152
68,81
6,8
64,129
157,168
109,128
108,172
20,199
220,224
86,144
50,69
3,146
18,116
169,187
221,225
63,115
45,219
54,57
205,217
161,192
83,102
13,25
231,238
82,155
202,211
154,171
24,43
60,127
98,230
84,103
115,179
175,230
62,182
22,109
187,204
46,76
56,111
9,27
22,118
74,156
25,151
209,210
201,215
220,228
50,64
87,220
234,239
153,174
119,181
12,55
231,233
32,33
104,138
52,100
134,188
202,206
131,164
80,198
143,147
235,239
28,35
51,158
209,214
78,121
49,85
189,217
58,72
201,219
170,213
1,166
32,181
55,146
90,113
47,142
87,224
64,231
212,215
223,224
76,214
49,197
231,237
64,69
46,219
62,145
26,231
164,183
11,188
66,133
9,35
7,74
209,218
130,163
99,166
56,195
1,170
16,177
234,238
47,155
83,87
131,145
212,219
231,232
9,156
44,86
223,228
104,137
81,135
181,222
92,172
40,134
105,111
141,195
104,155
93,127
34,87
62,167
26,64
27,29
3,108
230,236
209,213
65,159
45,190
27,65
48,97
129,180
45,208
92,140
77,151
31,44
6,109
98,192
25,77
18,190
34,73
12,152
103,181
86,110
186,197
167,193
64,180
88,147
189,202
136,205
40,79
17,123
5,121
234,237
15,180
61,147
60,93
212,218
41,89
44,94
51,111
31,142
145,164
208,211
118,128
38,56
53,157
166,214
186,192
23,156
55,108
47,122
140,161
171,185
203,217
41,66
181,198
173,194
104,122
110,165
17,221
56,63
42,165
59,236
23,115
52,196
127,199
218,219
71,75
148,160
11,33
68,149
58,114
200,207
65,162
97,194
80,123
203,212
21,83
4,12
10,46
29,96
89,199
27,126
132,179
125,140
225,227
17,198
91,156
27,162
103,130
17,225
226,228
11,163
85,112
69,235
60,177
198,227
67,82
12,146
147,163
207,214
47,94
70,96
22,168
28,99
58,100
68,135
15,129
111,115
76,157
21,87
82,173
83,138
2,64
0,140
112,192
175,239
84,130
