,x,y,phenotype
0,0.08550593385225946,0.13806079495770018,type1
1,1.6770507307512363,1.9440355423135,type1
2,0.5220427201828015,1.3333737005258184,type1
3,0.5423649008866924,0.6411760344088977,type1
4,0.2729851524873632,0.8931879465739134,type1
5,0.8691504715978724,1.7904001117287256,type1
6,0.5520661341912652,1.327424302796555,type1
7,0.13361506959026936,0.13200086030138358,type1
8,1.8670037056851403,0.034397017327098656,type1
9,0.26316048341555587,0.5471625604362866,type1
10,1.5274226393868413,0.1915956500570728,type1
11,1.4608487154351224,0.019347777245538156,type1
12,1.315594956437851,0.09055728778908145,type1
13,0.5494113392032969,1.8765609596598571,type1
14,1.830297654414168,1.6257874537744597,type1
15,0.6521833758993221,1.992259008910803,type1
16,0.9043585150165334,0.07683053657028172,type1
17,0.7423265780445971,1.8549972963113681,type1
18,0.7280681006853127,0.5567935894337028,type1
19,1.964295731904577,0.30685617623557526,type1
20,1.3282099799019467,1.1686116109383349,type1
21,1.4780398003250246,1.1488480647235244,type1
22,1.4155967460786933,1.2025397265292757,type1
23,0.16942946218552035,0.84307019306134,type1
24,0.625413459600574,1.8841205554800458,type1
25,1.8867641352514566,1.5863129856581841,type1
26,1.0260702743316736,1.6096155041010638,type1
27,0.6125038728609637,1.8861742046150893,type1
28,1.8106293504198445,1.752420628659629,type1
29,0.32514311951926933,0.06503588084838019,type1
30,1.3761663801036814,1.8930113064385747,type1
31,0.14695213979545674,0.2749747467326926,type1
32,0.5701987456117965,1.1448214797891845,type1
33,0.3937450499064723,1.6893366741087512,type1
34,1.0732801208410723,1.797366259024317,type1
35,1.6379361338288971,0.9929759225504826,type1
36,0.23028531523211515,0.5616462245755696,type1
37,1.9573415301935142,0.04268747235941972,type1
38,0.771433217448779,1.6762190117568458,type1
39,1.0663251995360028,0.7124481263693683,type1
40,0.4752796634590135,0.5860935391133402,type1
41,0.6544148074245351,1.2810279401558369,type1
42,0.9656192588529611,1.7914276511862766,type1
43,1.1232914959371059,1.5878584748678035,type1
44,0.13962836964283665,0.1256110418773626,type1
45,0.641799780670836,1.681619965207861,type1
46,1.4992821384727046,1.5321447573715972,type1
47,1.2735089056641824,1.6224598166111666,type1
48,0.18818749831880588,0.6302691430925202,type1
49,1.7314709181378187,0.31340539895846065,type1
50,1.5456439986676667,1.321154615915934,type1
51,1.4576990936524015,1.7600958463323289,type1
52,1.371886898636867,1.173081038515846,type1
53,1.7834801536375644,0.309646571010896,type1
54,0.5766174455346402,0.44610851818698904,type1
55,0.5423769238156251,0.030319793898655245,type1
56,1.9229800439563223,1.4355217563873446,type1
57,0.08063814932972835,0.7802288725002773,type1
58,0.20016502091122712,0.9713437072569231,type1
59,1.0493177009843282,1.9112259929992934,type1
60,1.5535512314261717,0.9733685588039456,type1
61,1.0714526473404675,0.28938967339510957,type1
62,1.1954337828243313,0.7107509535688932,type1
63,0.6029114641577522,0.2469352925169841,type1
64,0.7669444205560414,1.209253215935136,type1
65,0.06200988956317666,1.1635331575429615,type1
66,1.561235194318256,1.9640116792445337,type1
67,0.6105672934610682,0.6374337244850394,type1
68,1.1035929612045878,1.537541330461429,type1
69,0.6949669730440176,1.0340123664017549,type1
70,1.0241533434418337,1.4722171332764764,type1
71,1.0314054151081238,1.0910524454327344,type1
72,0.1372117456556241,0.31591085757538195,type1
73,1.1967994083629439,1.1466705277310674,type1
74,0.4543014222056927,0.7212870549249524,type1
75,1.241442346399326,1.088128062746961,type1
76,0.2269259486355839,0.6750141526316129,type1
77,0.3683967934022494,0.3577861611875659,type1
78,1.967888331850748,0.13331667261510827,type1
79,0.3481878008203707,1.1827960800477408,type1
80,0.8915358775488436,0.0188013397171376,type1
81,0.6567187513097921,1.135942537698694,type1
82,1.1285124642824311,1.81079423799846,type1
83,1.0123506158924602,1.6694833575644716,type1
84,1.4351146095811742,0.026718255590399087,type1
85,1.5125055269205236,1.5404620724472684,type1
86,1.3886814330603325,0.49623734566379896,type1
87,1.6772133135044838,0.10738254167664163,type1
88,0.1281780595412889,1.4076644735672545,type1
89,1.8592734050279023,0.24197371069811302,type1
90,1.8424517914043597,0.6780663429953226,type1
91,1.5215843155054083,0.07068148950371445,type1
92,1.0826736242041093,0.12496195306952051,type1
93,0.32012186165781276,0.871975392746595,type1
94,1.2154619506085937,0.02598779611109192,type1
95,1.2708290784976948,0.32979856198616186,type1
96,0.22490783775229417,1.5791205500997554,type1
97,0.6573112706643738,0.7292170130942595,type1
98,1.8927400746135332,1.6694202815442034,type1
99,1.7955317488727462,1.8253780437208134,type1
100,0.41695958596356575,0.5493275158985305,type1
101,1.5481301029073031,0.5923426350996328,type1
102,0.3245921104604037,1.339538838933919,type1
103,0.09047017295906357,1.6820778783473818,type1
104,1.0739962322635288,1.2219803241814025,type1
105,1.7917959728498276,0.7074520392425692,type1
106,0.661861922619073,0.23329815335657966,type1
107,0.40477297858432504,0.9010566428505706,type1
108,0.0956500515514962,0.24866356092834185,type1
109,1.5349391300882267,0.4253305454189258,type1
110,1.4200653223643849,1.3520846226633871,type1
111,0.7222815633781159,0.5339933135472901,type1
112,1.207524962562465,1.9471723322572434,type1
113,0.45259820341146084,0.7217533099783946,type1
114,1.313190816824943,1.2667825632366316,type1
115,0.5141147206479091,0.16776859112820852,type1
116,1.5520948295976544,0.3899785585809179,type1
117,1.8914754101253246,0.11555351144377068,type1
118,1.22822869078476,0.8967885293304716,type1
119,1.5422441088921244,1.4530331867342567,type1
120,1.8814355510910978,1.9514079375235553,type1
121,0.12609201818334514,0.2878035770818368,type1
122,1.3181054051031997,1.755931578457086,type1
123,1.5676686493889422,0.5172201275846553,type1
124,1.8343221281157693,0.2184233389353918,type1
125,0.36117684886081225,1.643090101722516,type1
126,0.7542786978753366,1.4347228020452403,type1
127,1.1880394524376539,0.8693186272943823,type1
128,1.4819872108423604,0.2357422854362201,type1
129,1.400165065572509,0.9914868257983249,type1
130,1.3158642603819535,1.177537453632321,type1
131,1.819612836722115,1.5972333374429886,type1
132,0.020867859322595717,1.0900615519759684,type1
133,1.1570546307673601,1.1392357015226746,type1
134,0.11336483645848672,0.7917929010890332,type1
135,1.1818822054765692,1.9920370710386903,type1
136,1.6845842228517462,1.8051166044586862,type1
137,0.11705798403762291,0.3610955829261626,type1
138,1.4194528817279881,1.8186196211793113,type1
139,0.15696844094392315,0.5523453882842533,type1
140,0.7733016816962128,0.7104122681727747,type1
141,0.4137868139704932,0.6340680324995924,type1
142,0.979351474446934,1.0177522388186466,type1
143,1.5590069178221762,0.8949751817624012,type1
