,x,y
0,14.273645356324181,10.0
1,13.913020850582692,10.248679792919871
2,11.358416395424701,10.173359977941812
3,11.66289699630484,10.320497126391329
4,13.772012065438673,10.978701904854102
5,12.202785541212187,10.723464538311186
6,13.097431439292134,11.240024492473381
7,10.944673011451576,10.449666320230538
8,14.040243759208625,12.247931257174368
9,14.157392022009692,12.671793619336572
10,10.943268410806159,10.694513816651387
11,13.767805716318545,13.161564386910538
12,11.525133571810443,11.45421192344188
13,11.375789090994191,11.489505144499708
14,13.086081867662514,13.798654188834142
15,12.84348804789532,13.993120236202925
16,12.52249489761377,14.06548657661548
17,10.656099924400923,11.224554108886004
18,10.997872531389678,12.18503605654073
19,11.632671153026239,14.273508395233494
20,11.290479647408015,14.15020998975049
21,10.832279868308195,13.43070434364239
22,10.703328547378693,13.988774403966914
23,10.428691310839875,13.843890594339191
24,10.134433678277091,12.822110211254252
25,9.954647673574922,12.858106717902047
26,9.616892177962185,14.818966183074057
27,9.53644515877661,13.22409473880387
28,9.396307533279716,12.885138793426218
29,9.174955920307614,12.984204172507583
30,8.831638884267912,13.375757746868251
31,8.938502971516375,12.534201358551107
32,8.922481277486652,12.174110909597708
33,8.663056035471527,12.315654873435877
34,7.768619349299488,13.35387790617676
35,7.8855091650818885,12.778408526674571
36,8.521287860687975,11.706524779925054
37,6.512662223313733,13.543113731698064
38,6.403276062965293,13.217896715284141
39,7.006522366167154,12.354096831092143
40,7.037881704097,12.039269338827582
41,7.205456791174077,11.673101885194296
42,5.842822170572851,12.143174127295937
43,5.46293263866922,11.98562608127554
44,6.079737135929239,11.426858993020929
45,7.147252474021489,10.837642251291673
46,6.335301402080761,10.827708679255789
47,5.2322549041042015,10.76289316679273
48,6.638294945458664,10.321003911807377
49,5.750870003985115,10.134884022326633
50,5.754747024496584,9.865239049483767
51,8.840216029989534,9.889254058525475
52,8.481412157914495,9.757008761039083
53,6.249642772495489,9.152944466080326
54,6.154878399210952,8.870970429438753
55,7.376949540221109,9.045287709662208
56,6.3375057027880315,8.397126685609987
57,6.633652503545176,8.26452724566666
58,8.880577934125146,9.329798457641248
59,6.371828416006671,7.502186500290472
60,7.833849209180368,8.296520189527168
61,6.44514736261566,6.81956446326844
62,6.910404409887812,6.860989883485815
63,6.736079003944422,6.233234372392486
64,7.120929480116711,6.216945493806831
65,8.050318528474005,7.069530198991195
66,8.29430695302141,7.045652980516111
67,8.3119701308139,6.594059966063531
68,8.714884934039876,6.931936445735534
69,8.372726583383654,5.298302238539212
70,9.26905578342581,7.356157283397187
71,9.368971157900425,6.98421648028304
72,9.585238744193123,7.1152721020505645
73,9.614483996394878,5.150742225713246
74,9.949058953194111,6.789691740876814
75,10.235480389037608,5.056658279606115
76,10.287582560061242,7.4213708797837
77,10.764376359664688,5.665006248088081
78,11.041890903819946,5.705267199839367
79,10.925138761049654,7.024734070215278
80,11.570690174189176,5.888726499965098
81,11.338081362720155,7.070010515213857
82,11.985233599263701,6.294732142673762
83,11.462487570437668,7.642919479557378
84,11.289204284403203,8.189565902884548
85,12.87392205159726,6.462493055003883
86,11.238589428004955,8.659034777196005
87,10.440243913554227,9.580228276298907
88,12.965925851260005,7.511292712108568
89,13.673723338621471,7.2950948128892685
90,14.111199982432673,7.3578922019553925
91,13.388665111274722,8.114597366466132
92,14.205383835954773,7.998228538608247
93,14.120208822079002,8.350517209623703
94,14.735454640301498,8.444726714905707
95,14.04232868890319,8.951160622171594
96,11.539116265003054,9.703359654138671
97,10.855128130402408,9.890869254579604
98,14.52921829202306,9.712159707306066
99,14.738425489755727,9.999999999999998
100,14.15871444356147,10.0
101,14.26103253942949,10.270796586573866
102,13.466624118564532,10.442407705583538
103,13.791980835845298,10.730844402220942
104,14.817532959054127,11.249977094963338
105,12.539864573690814,10.83417196853716
106,13.452048415226011,11.381991714096646
107,11.881080985942448,10.895398465660234
108,12.411364866537388,11.341647380454898
109,11.140821852890125,10.733161686753354
110,13.597183860356479,12.648550363218247
111,12.000118579192499,11.678298762111252
112,12.583286159814087,12.463158378190197
113,11.39850915487964,11.514103138670663
114,12.896411971623357,13.565189758536768
115,12.095738865710969,12.943053437717671
116,10.94497144153741,11.523003560676994
117,11.61437534805533,13.013092811358728
118,12.034398317657129,14.454710935129171
119,10.990677785748588,12.593094038882597
120,11.456725299345552,14.684859541806231
121,10.959265509499389,13.954146285954899
122,10.630101516621414,13.573483275728572
123,10.316269879792427,12.835855977171859
124,10.207948414932657,14.365374456138717
125,9.963785863985944,12.282217332241563
126,9.659743801787165,14.279952061660468
127,9.642556007308814,12.486077576519879
128,9.489075137952113,12.441788197273135
129,9.219131320504218,12.824420693256325
130,9.804353517886009,10.56528338606167
131,8.777746695831045,12.91798837001297
132,8.35164629384267,13.32588538886207
133,7.779957592206196,13.845226245256411
134,8.178555112511708,12.737723733307355
135,9.297260830108064,10.923388491173847
136,8.262519116195325,12.005159830660661
137,7.811385156543804,12.223619219534374
138,8.506728479561454,11.335991753820327
139,7.591609030166968,11.893979592844174
140,6.26524097175284,12.571193589651063
141,6.47455172461053,12.110697067442096
142,6.901456709469356,11.597410090461965
143,7.693851035951529,11.0092751915806
144,7.684030488418541,10.842943965683686
145,6.361178527518145,11.06845438739367
146,5.513575507625805,11.013303657024432
147,6.469753928944023,10.564879319371304
148,5.510122092999203,10.42873135754065
149,7.4974760697437794,10.079439907462984
150,7.500338118732268,9.920650945177444
151,7.455300612853977,9.7570106703608
152,7.864322039868425,9.658267359205768
153,5.5591938707296205,8.996999704647907
154,8.731026705337257,9.627395821855734
155,5.59305421231928,8.396002909259394
156,5.449135294726048,8.008335576375964
157,7.425870057593269,8.672943780799464
158,9.382332293419761,9.630200384435204
159,6.381541830403145,7.508873697145997
160,6.899195535519647,7.5615004163825414
161,7.531470002555805,7.791469484615219
162,6.662471724399875,6.609091799978741
163,7.052022312068514,6.597852386968405
164,8.395758940189927,7.892051852005131
165,7.434578992849665,6.144042553554414
166,8.103225373271775,6.714689975999217
167,7.873588024352106,5.709535827115952
168,8.597623873124158,6.651989227887677
169,8.471110555801303,5.582564058437626
170,8.791058082430402,5.627228164493171
171,9.086299125400247,5.633283527262148
172,9.38441015725493,5.718478598956034
173,9.693009598511004,6.138485621528824
174,9.94221458096521,6.358358934178156
175,10.22695625970151,5.235601776129918
176,10.44213849670826,6.035534273921947
177,10.2754717250665,8.437722213811625
178,11.097452093857758,5.476240855145812
179,11.125299310400688,6.381013486834422
180,10.553947039376594,8.55004645675113
181,11.540413768622097,6.626964346093754
182,10.39714814599415,9.258757125360658
183,11.558452709679862,7.488253166542733
184,12.512157278080554,6.472168725642129
185,13.127513891275473,6.150347186761756
186,13.065967424382748,6.680614578658625
187,12.24457679912073,7.85980034490509
188,11.631739798771843,8.630807736673257
189,13.71731725025761,7.262997295781384
190,12.574523804644201,8.34545401596423
191,13.771884803533291,7.901379655869008
192,14.31455685746861,7.946261953072852
193,14.607191382602846,8.155558801570942
194,12.540469995671806,9.165629191709371
195,12.443331383195222,9.36604309916361
196,13.962612178563635,9.236269102021932
197,13.187594321146774,9.593201846604124
198,14.9607449787099,9.68473537935527
199,14.606311351922528,9.999999999999998
200,13.814613894691984,10.0
201,10.887524913088098,10.056403868015451
202,14.233546693590188,10.540281730909888
203,14.085211207991648,10.787359924139857
204,11.784989015281262,10.463140657848413
205,14.511775272219294,11.481809896247878
206,13.870008675843966,11.54931776156689
207,11.785506727814786,10.849904919808857
208,12.7903800053908,11.552525740363002
209,13.481167705154082,12.237210639081159
210,12.676536923111305,11.9706923846731
211,10.368018062369941,10.308803820401195
212,12.280560838473868,12.174510367315882
213,11.011823689748168,11.09545612846623
214,11.973996238665089,12.429789423061411
215,12.537739622053927,13.563756649702842
216,11.13347848522548,11.82681898422306
217,12.06680770634937,13.857518915885155
218,11.790385730420853,13.92039789955685
219,11.47714274575414,13.866413584412193
220,10.927381615066437,12.982478995999832
221,10.694991124805505,12.864792435157444
222,10.63794478534827,13.617964663065559
223,10.171716764432247,11.539710367346393
224,10.151708919147001,13.184762147031542
225,9.965835908284584,12.153023400115185
226,9.853384353178775,11.844221922128432
227,9.293470482200073,14.91402073406594
228,9.656237275864326,11.642894728380384
229,9.68538243065706,11.137979274425497
230,8.610875244750813,14.01361239325445
231,8.480458982030589,13.62772839563499
232,8.911648936020278,12.195967338879605
233,8.375200317516914,12.814235602182483
234,8.37133036387996,12.447972786413253
235,7.133980690617912,13.765905415763855
236,7.706523801833503,12.646812628562293
237,8.152102253353712,11.877452744809178
238,7.365711919707502,12.356830023400152
239,8.216011481322496,11.402944077837057
240,7.056162865070662,12.026683679739179
241,6.3414844933012215,12.190364841000957
242,7.987832538312565,11.03734442465972
243,8.488137160950414,10.661659624036885
244,6.822956621741829,11.156349222658514
245,6.978352971649539,10.887235619832182
246,6.949124245778611,10.689070676244395
247,6.308714481443131,10.590647453281873
248,7.929927232350071,10.19766798257446
249,5.45007273538477,10.144432505317674
250,5.209049686052827,9.847916479439718
